Id,rf_auto_0,rf_manual_0,ad_linear_0,ad_sqr_0,ad_exp_0,gbr_0,et_auto_0,et_manual_0,svr_rbf_0,svr_sigmoid_0,xgbr_0,rf_auto_1,rf_manual_1,ad_linear_1,ad_sqr_1,ad_exp_1,gbr_1,et_auto_1,et_manual_1,svr_rbf_1,svr_sigmoid_1,xgbr_1,rf_auto_2,rf_manual_2,ad_linear_2,ad_sqr_2,ad_exp_2,gbr_2,et_auto_2,et_manual_2,svr_rbf_2,svr_sigmoid_2,xgbr_2,rf_auto_3,rf_manual_3,ad_linear_3,ad_sqr_3,ad_exp_3,gbr_3,et_auto_3,et_manual_3,svr_rbf_3,svr_sigmoid_3,xgbr_3,rf_auto_4,rf_manual_4,ad_linear_4,ad_sqr_4,ad_exp_4,gbr_4,et_auto_4,et_manual_4,svr_rbf_4,svr_sigmoid_4,xgbr_4,rf_auto_5,rf_manual_5,ad_linear_5,ad_sqr_5,ad_exp_5,gbr_5,et_auto_5,et_manual_5,svr_rbf_5,svr_sigmoid_5,xgbr_5,rf_auto_6,rf_manual_6,ad_linear_6,ad_sqr_6,ad_exp_6,gbr_6,et_auto_6,et_manual_6,svr_rbf_6,svr_sigmoid_6,xgbr_6,rf_auto_7,rf_manual_7,ad_linear_7,ad_sqr_7,ad_exp_7,gbr_7,et_auto_7,et_manual_7,svr_rbf_7,svr_sigmoid_7,xgbr_7,rf_auto_8,rf_manual_8,ad_linear_8,ad_sqr_8,ad_exp_8,gbr_8,et_auto_8,et_manual_8,svr_rbf_8,svr_sigmoid_8,xgbr_8,rf_auto_9,rf_manual_9,ad_linear_9,ad_sqr_9,ad_exp_9,gbr_9,et_auto_9,et_manual_9,svr_rbf_9,svr_sigmoid_9,xgbr_9,SalePrice
1405,106321.177874,107344.844,123215.348416,126894.111111,125713.667845,102548.748219,105000.0,104493.4711,159285.08295,158018.924774,102955.132812,106321.177874,107344.844,123215.348416,126894.111111,125713.667845,102548.748219,105000.0,104493.4711,159285.08295,158018.924774,102955.132812,106321.177874,107344.844,123215.348416,126894.111111,125713.667845,102548.748219,105000.0,104493.4711,159285.08295,158018.924774,102955.132812,106321.177874,107344.844,123215.348416,126894.111111,125713.667845,102548.748219,105000.0,104493.4711,159285.08295,158018.924774,102955.132812,106321.177874,107344.844,123215.348416,126894.111111,125713.667845,102548.748219,105000.0,104493.4711,159285.08295,158018.924774,102955.132812,106321.177874,107344.844,123215.348416,126894.111111,125713.667845,102548.748219,105000.0,104493.4711,159285.08295,158018.924774,102955.132812,106321.177874,107344.844,123215.348416,126894.111111,125713.667845,102548.748219,105000.0,104493.4711,159285.08295,158018.924774,102955.132812,106321.177874,107344.844,123215.348416,126894.111111,125713.667845,102548.748219,105000.0,104493.4711,159285.08295,158018.924774,102955.132812,106321.177874,107344.844,123215.348416,126894.111111,125713.667845,102548.748219,105000.0,104493.4711,159285.08295,158018.924774,102955.132812,106321.177874,107344.844,123215.348416,126894.111111,125713.667845,102548.748219,105000.0,104493.4711,159285.08295,158018.924774,102955.132812,105000
1406,274909.098568,277882.556,279286.455128,307616.418491,285300.093842,289610.381383,275000.0,278959.674444,164711.82331,168759.319596,277705.65625,274909.098568,277882.556,279286.455128,307616.418491,285300.093842,289610.381383,275000.0,278959.674444,164711.82331,168759.319596,277705.65625,274909.098568,277882.556,279286.455128,307616.418491,285300.093842,289610.381383,275000.0,278959.674444,164711.82331,168759.319596,277705.65625,274909.098568,277882.556,279286.455128,307616.418491,285300.093842,289610.381383,275000.0,278959.674444,164711.82331,168759.319596,277705.65625,274909.098568,277882.556,279286.455128,307616.418491,285300.093842,289610.381383,275000.0,278959.674444,164711.82331,168759.319596,277705.65625,274909.098568,277882.556,279286.455128,307616.418491,285300.093842,289610.381383,275000.0,278959.674444,164711.82331,168759.319596,277705.65625,274909.098568,277882.556,279286.455128,307616.418491,285300.093842,289610.381383,275000.0,278959.674444,164711.82331,168759.319596,277705.65625,274909.098568,277882.556,279286.455128,307616.418491,285300.093842,289610.381383,275000.0,278959.674444,164711.82331,168759.319596,277705.65625,274909.098568,277882.556,279286.455128,307616.418491,285300.093842,289610.381383,275000.0,278959.674444,164711.82331,168759.319596,277705.65625,274909.098568,277882.556,279286.455128,307616.418491,285300.093842,289610.381383,275000.0,278959.674444,164711.82331,168759.319596,277705.65625,275000
1407,130938.351949,131829.92,134891.695444,134042.003802,139398.22449,132788.464488,133000.0,132786.676113,159078.78018,159849.991303,134481.703125,130938.351949,131829.92,134891.695444,134042.003802,139398.22449,132788.464488,133000.0,132786.676113,159078.78018,159849.991303,134481.703125,130938.351949,131829.92,134891.695444,134042.003802,139398.22449,132788.464488,133000.0,132786.676113,159078.78018,159849.991303,134481.703125,130938.351949,131829.92,134891.695444,134042.003802,139398.22449,132788.464488,133000.0,132786.676113,159078.78018,159849.991303,134481.703125,130938.351949,131829.92,134891.695444,134042.003802,139398.22449,132788.464488,133000.0,132786.676113,159078.78018,159849.991303,134481.703125,130938.351949,131829.92,134891.695444,134042.003802,139398.22449,132788.464488,133000.0,132786.676113,159078.78018,159849.991303,134481.703125,130938.351949,131829.92,134891.695444,134042.003802,139398.22449,132788.464488,133000.0,132786.676113,159078.78018,159849.991303,134481.703125,130938.351949,131829.92,134891.695444,134042.003802,139398.22449,132788.464488,133000.0,132786.676113,159078.78018,159849.991303,134481.703125,130938.351949,131829.92,134891.695444,134042.003802,139398.22449,132788.464488,133000.0,132786.676113,159078.78018,159849.991303,134481.703125,130938.351949,131829.92,134891.695444,134042.003802,139398.22449,132788.464488,133000.0,132786.676113,159078.78018,159849.991303,134481.703125,133000
1408,118756.515906,114795.2,123329.809901,125290.983957,123307.87767,117861.786676,112000.0,112834.147956,159326.354657,157870.778369,113040.890625,118756.515906,114795.2,123329.809901,125290.983957,123307.87767,117861.786676,112000.0,112834.147956,159326.354657,157870.778369,113040.890625,118756.515906,114795.2,123329.809901,125290.983957,123307.87767,117861.786676,112000.0,112834.147956,159326.354657,157870.778369,113040.890625,118756.515906,114795.2,123329.809901,125290.983957,123307.87767,117861.786676,112000.0,112834.147956,159326.354657,157870.778369,113040.890625,118756.515906,114795.2,123329.809901,125290.983957,123307.87767,117861.786676,112000.0,112834.147956,159326.354657,157870.778369,113040.890625,118756.515906,114795.2,123329.809901,125290.983957,123307.87767,117861.786676,112000.0,112834.147956,159326.354657,157870.778369,113040.890625,118756.515906,114795.2,123329.809901,125290.983957,123307.87767,117861.786676,112000.0,112834.147956,159326.354657,157870.778369,113040.890625,118756.515906,114795.2,123329.809901,125290.983957,123307.87767,117861.786676,112000.0,112834.147956,159326.354657,157870.778369,113040.890625,118756.515906,114795.2,123329.809901,125290.983957,123307.87767,117861.786676,112000.0,112834.147956,159326.354657,157870.778369,113040.890625,118756.515906,114795.2,123329.809901,125290.983957,123307.87767,117861.786676,112000.0,112834.147956,159326.354657,157870.778369,113040.890625,112000
1409,117412.537294,119589.236,117636.80597,124254.716216,117014.573864,114935.751235,125500.0,124624.04641,158450.333304,157843.528994,123082.65625,117412.537294,119589.236,117636.80597,124254.716216,117014.573864,114935.751235,125500.0,124624.04641,158450.333304,157843.528994,123082.65625,117412.537294,119589.236,117636.80597,124254.716216,117014.573864,114935.751235,125500.0,124624.04641,158450.333304,157843.528994,123082.65625,117412.537294,119589.236,117636.80597,124254.716216,117014.573864,114935.751235,125500.0,124624.04641,158450.333304,157843.528994,123082.65625,117412.537294,119589.236,117636.80597,124254.716216,117014.573864,114935.751235,125500.0,124624.04641,158450.333304,157843.528994,123082.65625,117412.537294,119589.236,117636.80597,124254.716216,117014.573864,114935.751235,125500.0,124624.04641,158450.333304,157843.528994,123082.65625,117412.537294,119589.236,117636.80597,124254.716216,117014.573864,114935.751235,125500.0,124624.04641,158450.333304,157843.528994,123082.65625,117412.537294,119589.236,117636.80597,124254.716216,117014.573864,114935.751235,125500.0,124624.04641,158450.333304,157843.528994,123082.65625,117412.537294,119589.236,117636.80597,124254.716216,117014.573864,114935.751235,125500.0,124624.04641,158450.333304,157843.528994,123082.65625,117412.537294,119589.236,117636.80597,124254.716216,117014.573864,114935.751235,125500.0,124624.04641,158450.333304,157843.528994,123082.65625,125500
1410,219281.532982,215374.72,234746.869835,239442.492823,245894.184211,220372.331272,215000.0,214832.560302,165820.093782,165799.572445,214944.921875,219281.532982,215374.72,234746.869835,239442.492823,245894.184211,220372.331272,215000.0,214832.560302,165820.093782,165799.572445,214944.921875,219281.532982,215374.72,234746.869835,239442.492823,245894.184211,220372.331272,215000.0,214832.560302,165820.093782,165799.572445,214944.921875,219281.532982,215374.72,234746.869835,239442.492823,245894.184211,220372.331272,215000.0,214832.560302,165820.093782,165799.572445,214944.921875,219281.532982,215374.72,234746.869835,239442.492823,245894.184211,220372.331272,215000.0,214832.560302,165820.093782,165799.572445,214944.921875,219281.532982,215374.72,234746.869835,239442.492823,245894.184211,220372.331272,215000.0,214832.560302,165820.093782,165799.572445,214944.921875,219281.532982,215374.72,234746.869835,239442.492823,245894.184211,220372.331272,215000.0,214832.560302,165820.093782,165799.572445,214944.921875,219281.532982,215374.72,234746.869835,239442.492823,245894.184211,220372.331272,215000.0,214832.560302,165820.093782,165799.572445,214944.921875,219281.532982,215374.72,234746.869835,239442.492823,245894.184211,220372.331272,215000.0,214832.560302,165820.093782,165799.572445,214944.921875,219281.532982,215374.72,234746.869835,239442.492823,245894.184211,220372.331272,215000.0,214832.560302,165820.093782,165799.572445,214944.921875,215000
1411,222146.690718,227478.348,211219.766667,232044.125,209477.933054,216629.807455,230000.0,225907.043716,169401.585026,166707.072454,223494.546875,222146.690718,227478.348,211219.766667,232044.125,209477.933054,216629.807455,230000.0,225907.043716,169401.585026,166707.072454,223494.546875,222146.690718,227478.348,211219.766667,232044.125,209477.933054,216629.807455,230000.0,225907.043716,169401.585026,166707.072454,223494.546875,222146.690718,227478.348,211219.766667,232044.125,209477.933054,216629.807455,230000.0,225907.043716,169401.585026,166707.072454,223494.546875,222146.690718,227478.348,211219.766667,232044.125,209477.933054,216629.807455,230000.0,225907.043716,169401.585026,166707.072454,223494.546875,222146.690718,227478.348,211219.766667,232044.125,209477.933054,216629.807455,230000.0,225907.043716,169401.585026,166707.072454,223494.546875,222146.690718,227478.348,211219.766667,232044.125,209477.933054,216629.807455,230000.0,225907.043716,169401.585026,166707.072454,223494.546875,222146.690718,227478.348,211219.766667,232044.125,209477.933054,216629.807455,230000.0,225907.043716,169401.585026,166707.072454,223494.546875,222146.690718,227478.348,211219.766667,232044.125,209477.933054,216629.807455,230000.0,225907.043716,169401.585026,166707.072454,223494.546875,222146.690718,227478.348,211219.766667,232044.125,209477.933054,216629.807455,230000.0,225907.043716,169401.585026,166707.072454,223494.546875,230000
1412,144938.407583,141811.952,156630.508906,144023.293413,162067.613636,144400.48879,139996.296296,140188.846973,160267.761393,160611.437839,141824.734375,144938.407583,141811.952,156630.508906,144023.293413,162067.613636,144400.48879,139996.296296,140188.846973,160267.761393,160611.437839,141824.734375,144938.407583,141811.952,156630.508906,144023.293413,162067.613636,144400.48879,139996.296296,140188.846973,160267.761393,160611.437839,141824.734375,144938.407583,141811.952,156630.508906,144023.293413,162067.613636,144400.48879,139996.296296,140188.846973,160267.761393,160611.437839,141824.734375,144938.407583,141811.952,156630.508906,144023.293413,162067.613636,144400.48879,139996.296296,140188.846973,160267.761393,160611.437839,141824.734375,144938.407583,141811.952,156630.508906,144023.293413,162067.613636,144400.48879,139996.296296,140188.846973,160267.761393,160611.437839,141824.734375,144938.407583,141811.952,156630.508906,144023.293413,162067.613636,144400.48879,139996.296296,140188.846973,160267.761393,160611.437839,141824.734375,144938.407583,141811.952,156630.508906,144023.293413,162067.613636,144400.48879,139996.296296,140188.846973,160267.761393,160611.437839,141824.734375,144938.407583,141811.952,156630.508906,144023.293413,162067.613636,144400.48879,139996.296296,140188.846973,160267.761393,160611.437839,141824.734375,144938.407583,141811.952,156630.508906,144023.293413,162067.613636,144400.48879,139996.296296,140188.846973,160267.761393,160611.437839,141824.734375,140000
1413,93054.6921375,91498.172,118526.222222,123641.937716,117478.973274,93925.8038611,90000.0,89972.1694048,160466.547432,154789.536708,96085.0859375,93054.6921375,91498.172,118526.222222,123641.937716,117478.973274,93925.8038611,90000.0,89972.1694048,160466.547432,154789.536708,96085.0859375,93054.6921375,91498.172,118526.222222,123641.937716,117478.973274,93925.8038611,90000.0,89972.1694048,160466.547432,154789.536708,96085.0859375,93054.6921375,91498.172,118526.222222,123641.937716,117478.973274,93925.8038611,90000.0,89972.1694048,160466.547432,154789.536708,96085.0859375,93054.6921375,91498.172,118526.222222,123641.937716,117478.973274,93925.8038611,90000.0,89972.1694048,160466.547432,154789.536708,96085.0859375,93054.6921375,91498.172,118526.222222,123641.937716,117478.973274,93925.8038611,90000.0,89972.1694048,160466.547432,154789.536708,96085.0859375,93054.6921375,91498.172,118526.222222,123641.937716,117478.973274,93925.8038611,90000.0,89972.1694048,160466.547432,154789.536708,96085.0859375,93054.6921375,91498.172,118526.222222,123641.937716,117478.973274,93925.8038611,90000.0,89972.1694048,160466.547432,154789.536708,96085.0859375,93054.6921375,91498.172,118526.222222,123641.937716,117478.973274,93925.8038611,90000.0,89972.1694048,160466.547432,154789.536708,96085.0859375,93054.6921375,91498.172,118526.222222,123641.937716,117478.973274,93925.8038611,90000.0,89972.1694048,160466.547432,154789.536708,96085.0859375,90000
1414,272269.961173,262347.864,262733.111667,260495.305085,261312.343499,242757.558938,257000.0,257428.96305,166981.065202,169093.925181,252948.8125,272269.961173,262347.864,262733.111667,260495.305085,261312.343499,242757.558938,257000.0,257428.96305,166981.065202,169093.925181,252948.8125,272269.961173,262347.864,262733.111667,260495.305085,261312.343499,242757.558938,257000.0,257428.96305,166981.065202,169093.925181,252948.8125,272269.961173,262347.864,262733.111667,260495.305085,261312.343499,242757.558938,257000.0,257428.96305,166981.065202,169093.925181,252948.8125,272269.961173,262347.864,262733.111667,260495.305085,261312.343499,242757.558938,257000.0,257428.96305,166981.065202,169093.925181,252948.8125,272269.961173,262347.864,262733.111667,260495.305085,261312.343499,242757.558938,257000.0,257428.96305,166981.065202,169093.925181,252948.8125,272269.961173,262347.864,262733.111667,260495.305085,261312.343499,242757.558938,257000.0,257428.96305,166981.065202,169093.925181,252948.8125,272269.961173,262347.864,262733.111667,260495.305085,261312.343499,242757.558938,257000.0,257428.96305,166981.065202,169093.925181,252948.8125,272269.961173,262347.864,262733.111667,260495.305085,261312.343499,242757.558938,257000.0,257428.96305,166981.065202,169093.925181,252948.8125,272269.961173,262347.864,262733.111667,260495.305085,261312.343499,242757.558938,257000.0,257428.96305,166981.065202,169093.925181,252948.8125,257000
1415,193990.715394,197295.8,181223.942085,158199.281013,177626.450185,188086.646356,207000.0,202861.250635,161246.520702,161225.959056,207919.484375,193990.715394,197295.8,181223.942085,158199.281013,177626.450185,188086.646356,207000.0,202861.250635,161246.520702,161225.959056,207919.484375,193990.715394,197295.8,181223.942085,158199.281013,177626.450185,188086.646356,207000.0,202861.250635,161246.520702,161225.959056,207919.484375,193990.715394,197295.8,181223.942085,158199.281013,177626.450185,188086.646356,207000.0,202861.250635,161246.520702,161225.959056,207919.484375,193990.715394,197295.8,181223.942085,158199.281013,177626.450185,188086.646356,207000.0,202861.250635,161246.520702,161225.959056,207919.484375,193990.715394,197295.8,181223.942085,158199.281013,177626.450185,188086.646356,207000.0,202861.250635,161246.520702,161225.959056,207919.484375,193990.715394,197295.8,181223.942085,158199.281013,177626.450185,188086.646356,207000.0,202861.250635,161246.520702,161225.959056,207919.484375,193990.715394,197295.8,181223.942085,158199.281013,177626.450185,188086.646356,207000.0,202861.250635,161246.520702,161225.959056,207919.484375,193990.715394,197295.8,181223.942085,158199.281013,177626.450185,188086.646356,207000.0,202861.250635,161246.520702,161225.959056,207919.484375,193990.715394,197295.8,181223.942085,158199.281013,177626.450185,188086.646356,207000.0,202861.250635,161246.520702,161225.959056,207919.484375,207000
1416,193825.728942,192965.456,239817.59949,246542.382789,245551.435616,203040.055551,175900.37037,179974.262903,166955.514477,167297.592984,186667.15625,193825.728942,192965.456,239817.59949,246542.382789,245551.435616,203040.055551,175900.37037,179974.262903,166955.514477,167297.592984,186667.15625,193825.728942,192965.456,239817.59949,246542.382789,245551.435616,203040.055551,175900.37037,179974.262903,166955.514477,167297.592984,186667.15625,193825.728942,192965.456,239817.59949,246542.382789,245551.435616,203040.055551,175900.37037,179974.262903,166955.514477,167297.592984,186667.15625,193825.728942,192965.456,239817.59949,246542.382789,245551.435616,203040.055551,175900.37037,179974.262903,166955.514477,167297.592984,186667.15625,193825.728942,192965.456,239817.59949,246542.382789,245551.435616,203040.055551,175900.37037,179974.262903,166955.514477,167297.592984,186667.15625,193825.728942,192965.456,239817.59949,246542.382789,245551.435616,203040.055551,175900.37037,179974.262903,166955.514477,167297.592984,186667.15625,193825.728942,192965.456,239817.59949,246542.382789,245551.435616,203040.055551,175900.37037,179974.262903,166955.514477,167297.592984,186667.15625,193825.728942,192965.456,239817.59949,246542.382789,245551.435616,203040.055551,175900.37037,179974.262903,166955.514477,167297.592984,186667.15625,193825.728942,192965.456,239817.59949,246542.382789,245551.435616,203040.055551,175900.37037,179974.262903,166955.514477,167297.592984,186667.15625,175900
1417,124450.257136,124236.704,157874.83642,144477.471299,163184.253012,131672.341507,122500.0,122131.526834,160105.40935,158767.26676,123813.609375,124450.257136,124236.704,157874.83642,144477.471299,163184.253012,131672.341507,122500.0,122131.526834,160105.40935,158767.26676,123813.609375,124450.257136,124236.704,157874.83642,144477.471299,163184.253012,131672.341507,122500.0,122131.526834,160105.40935,158767.26676,123813.609375,124450.257136,124236.704,157874.83642,144477.471299,163184.253012,131672.341507,122500.0,122131.526834,160105.40935,158767.26676,123813.609375,124450.257136,124236.704,157874.83642,144477.471299,163184.253012,131672.341507,122500.0,122131.526834,160105.40935,158767.26676,123813.609375,124450.257136,124236.704,157874.83642,144477.471299,163184.253012,131672.341507,122500.0,122131.526834,160105.40935,158767.26676,123813.609375,124450.257136,124236.704,157874.83642,144477.471299,163184.253012,131672.341507,122500.0,122131.526834,160105.40935,158767.26676,123813.609375,124450.257136,124236.704,157874.83642,144477.471299,163184.253012,131672.341507,122500.0,122131.526834,160105.40935,158767.26676,123813.609375,124450.257136,124236.704,157874.83642,144477.471299,163184.253012,131672.341507,122500.0,122131.526834,160105.40935,158767.26676,123813.609375,124450.257136,124236.704,157874.83642,144477.471299,163184.253012,131672.341507,122500.0,122131.526834,160105.40935,158767.26676,123813.609375,122500
1418,346071.766969,338802.96,344402.478261,337028.265487,357181.434066,340816.142701,340000.0,344949.875167,171189.008072,170424.029176,337153.65625,346071.766969,338802.96,344402.478261,337028.265487,357181.434066,340816.142701,340000.0,344949.875167,171189.008072,170424.029176,337153.65625,346071.766969,338802.96,344402.478261,337028.265487,357181.434066,340816.142701,340000.0,344949.875167,171189.008072,170424.029176,337153.65625,346071.766969,338802.96,344402.478261,337028.265487,357181.434066,340816.142701,340000.0,344949.875167,171189.008072,170424.029176,337153.65625,346071.766969,338802.96,344402.478261,337028.265487,357181.434066,340816.142701,340000.0,344949.875167,171189.008072,170424.029176,337153.65625,346071.766969,338802.96,344402.478261,337028.265487,357181.434066,340816.142701,340000.0,344949.875167,171189.008072,170424.029176,337153.65625,346071.766969,338802.96,344402.478261,337028.265487,357181.434066,340816.142701,340000.0,344949.875167,171189.008072,170424.029176,337153.65625,346071.766969,338802.96,344402.478261,337028.265487,357181.434066,340816.142701,340000.0,344949.875167,171189.008072,170424.029176,337153.65625,346071.766969,338802.96,344402.478261,337028.265487,357181.434066,340816.142701,340000.0,344949.875167,171189.008072,170424.029176,337153.65625,346071.766969,338802.96,344402.478261,337028.265487,357181.434066,340816.142701,340000.0,344949.875167,171189.008072,170424.029176,337153.65625,340000
1419,134728.643879,129675.848,123415.899083,124998.434783,123658.72439,132181.067283,124045.492424,126321.262639,158850.288754,159323.00759,131556.609375,134728.643879,129675.848,123415.899083,124998.434783,123658.72439,132181.067283,124045.492424,126321.262639,158850.288754,159323.00759,131556.609375,134728.643879,129675.848,123415.899083,124998.434783,123658.72439,132181.067283,124045.492424,126321.262639,158850.288754,159323.00759,131556.609375,134728.643879,129675.848,123415.899083,124998.434783,123658.72439,132181.067283,124045.492424,126321.262639,158850.288754,159323.00759,131556.609375,134728.643879,129675.848,123415.899083,124998.434783,123658.72439,132181.067283,124045.492424,126321.262639,158850.288754,159323.00759,131556.609375,134728.643879,129675.848,123415.899083,124998.434783,123658.72439,132181.067283,124045.492424,126321.262639,158850.288754,159323.00759,131556.609375,134728.643879,129675.848,123415.899083,124998.434783,123658.72439,132181.067283,124045.492424,126321.262639,158850.288754,159323.00759,131556.609375,134728.643879,129675.848,123415.899083,124998.434783,123658.72439,132181.067283,124045.492424,126321.262639,158850.288754,159323.00759,131556.609375,134728.643879,129675.848,123415.899083,124998.434783,123658.72439,132181.067283,124045.492424,126321.262639,158850.288754,159323.00759,131556.609375,134728.643879,129675.848,123415.899083,124998.434783,123658.72439,132181.067283,124045.492424,126321.262639,158850.288754,159323.00759,131556.609375,124000
1420,218552.569895,223860.076,247931.454545,241254.428571,244766.631285,232693.80975,223000.0,223373.187989,164545.924119,165428.148168,220274.59375,218552.569895,223860.076,247931.454545,241254.428571,244766.631285,232693.80975,223000.0,223373.187989,164545.924119,165428.148168,220274.59375,218552.569895,223860.076,247931.454545,241254.428571,244766.631285,232693.80975,223000.0,223373.187989,164545.924119,165428.148168,220274.59375,218552.569895,223860.076,247931.454545,241254.428571,244766.631285,232693.80975,223000.0,223373.187989,164545.924119,165428.148168,220274.59375,218552.569895,223860.076,247931.454545,241254.428571,244766.631285,232693.80975,223000.0,223373.187989,164545.924119,165428.148168,220274.59375,218552.569895,223860.076,247931.454545,241254.428571,244766.631285,232693.80975,223000.0,223373.187989,164545.924119,165428.148168,220274.59375,218552.569895,223860.076,247931.454545,241254.428571,244766.631285,232693.80975,223000.0,223373.187989,164545.924119,165428.148168,220274.59375,218552.569895,223860.076,247931.454545,241254.428571,244766.631285,232693.80975,223000.0,223373.187989,164545.924119,165428.148168,220274.59375,218552.569895,223860.076,247931.454545,241254.428571,244766.631285,232693.80975,223000.0,223373.187989,164545.924119,165428.148168,220274.59375,218552.569895,223860.076,247931.454545,241254.428571,244766.631285,232693.80975,223000.0,223373.187989,164545.924119,165428.148168,220274.59375,223000
1421,172699.012775,175147.3,152379.47,137439.362205,157683.138075,164822.184354,179900.185185,178958.809495,163354.183619,163575.697279,179781.015625,172699.012775,175147.3,152379.47,137439.362205,157683.138075,164822.184354,179900.185185,178958.809495,163354.183619,163575.697279,179781.015625,172699.012775,175147.3,152379.47,137439.362205,157683.138075,164822.184354,179900.185185,178958.809495,163354.183619,163575.697279,179781.015625,172699.012775,175147.3,152379.47,137439.362205,157683.138075,164822.184354,179900.185185,178958.809495,163354.183619,163575.697279,179781.015625,172699.012775,175147.3,152379.47,137439.362205,157683.138075,164822.184354,179900.185185,178958.809495,163354.183619,163575.697279,179781.015625,172699.012775,175147.3,152379.47,137439.362205,157683.138075,164822.184354,179900.185185,178958.809495,163354.183619,163575.697279,179781.015625,172699.012775,175147.3,152379.47,137439.362205,157683.138075,164822.184354,179900.185185,178958.809495,163354.183619,163575.697279,179781.015625,172699.012775,175147.3,152379.47,137439.362205,157683.138075,164822.184354,179900.185185,178958.809495,163354.183619,163575.697279,179781.015625,172699.012775,175147.3,152379.47,137439.362205,157683.138075,164822.184354,179900.185185,178958.809495,163354.183619,163575.697279,179781.015625,172699.012775,175147.3,152379.47,137439.362205,157683.138075,164822.184354,179900.185185,178958.809495,163354.183619,163575.697279,179781.015625,179900
1422,135982.895513,132153.648,142912.311927,132922.093496,142140.474916,144435.34706,127500.0,129173.690676,161208.467973,161710.500366,134149.890625,135982.895513,132153.648,142912.311927,132922.093496,142140.474916,144435.34706,127500.0,129173.690676,161208.467973,161710.500366,134149.890625,135982.895513,132153.648,142912.311927,132922.093496,142140.474916,144435.34706,127500.0,129173.690676,161208.467973,161710.500366,134149.890625,135982.895513,132153.648,142912.311927,132922.093496,142140.474916,144435.34706,127500.0,129173.690676,161208.467973,161710.500366,134149.890625,135982.895513,132153.648,142912.311927,132922.093496,142140.474916,144435.34706,127500.0,129173.690676,161208.467973,161710.500366,134149.890625,135982.895513,132153.648,142912.311927,132922.093496,142140.474916,144435.34706,127500.0,129173.690676,161208.467973,161710.500366,134149.890625,135982.895513,132153.648,142912.311927,132922.093496,142140.474916,144435.34706,127500.0,129173.690676,161208.467973,161710.500366,134149.890625,135982.895513,132153.648,142912.311927,132922.093496,142140.474916,144435.34706,127500.0,129173.690676,161208.467973,161710.500366,134149.890625,135982.895513,132153.648,142912.311927,132922.093496,142140.474916,144435.34706,127500.0,129173.690676,161208.467973,161710.500366,134149.890625,135982.895513,132153.648,142912.311927,132922.093496,142140.474916,144435.34706,127500.0,129173.690676,161208.467973,161710.500366,134149.890625,127500
1423,140354.887011,137988.8,156988.055233,154162.445151,164861.322917,141407.161442,136500.0,135177.897932,163904.736866,164276.251472,138633.078125,140354.887011,137988.8,156988.055233,154162.445151,164861.322917,141407.161442,136500.0,135177.897932,163904.736866,164276.251472,138633.078125,140354.887011,137988.8,156988.055233,154162.445151,164861.322917,141407.161442,136500.0,135177.897932,163904.736866,164276.251472,138633.078125,140354.887011,137988.8,156988.055233,154162.445151,164861.322917,141407.161442,136500.0,135177.897932,163904.736866,164276.251472,138633.078125,140354.887011,137988.8,156988.055233,154162.445151,164861.322917,141407.161442,136500.0,135177.897932,163904.736866,164276.251472,138633.078125,140354.887011,137988.8,156988.055233,154162.445151,164861.322917,141407.161442,136500.0,135177.897932,163904.736866,164276.251472,138633.078125,140354.887011,137988.8,156988.055233,154162.445151,164861.322917,141407.161442,136500.0,135177.897932,163904.736866,164276.251472,138633.078125,140354.887011,137988.8,156988.055233,154162.445151,164861.322917,141407.161442,136500.0,135177.897932,163904.736866,164276.251472,138633.078125,140354.887011,137988.8,156988.055233,154162.445151,164861.322917,141407.161442,136500.0,135177.897932,163904.736866,164276.251472,138633.078125,140354.887011,137988.8,156988.055233,154162.445151,164861.322917,141407.161442,136500.0,135177.897932,163904.736866,164276.251472,138633.078125,136500
1424,248688.820161,257379.072,230392.749226,213584.613982,226692.180516,212877.751296,274970.0,268231.073611,161947.907377,165273.091239,269589.75,248688.820161,257379.072,230392.749226,213584.613982,226692.180516,212877.751296,274970.0,268231.073611,161947.907377,165273.091239,269589.75,248688.820161,257379.072,230392.749226,213584.613982,226692.180516,212877.751296,274970.0,268231.073611,161947.907377,165273.091239,269589.75,248688.820161,257379.072,230392.749226,213584.613982,226692.180516,212877.751296,274970.0,268231.073611,161947.907377,165273.091239,269589.75,248688.820161,257379.072,230392.749226,213584.613982,226692.180516,212877.751296,274970.0,268231.073611,161947.907377,165273.091239,269589.75,248688.820161,257379.072,230392.749226,213584.613982,226692.180516,212877.751296,274970.0,268231.073611,161947.907377,165273.091239,269589.75,248688.820161,257379.072,230392.749226,213584.613982,226692.180516,212877.751296,274970.0,268231.073611,161947.907377,165273.091239,269589.75,248688.820161,257379.072,230392.749226,213584.613982,226692.180516,212877.751296,274970.0,268231.073611,161947.907377,165273.091239,269589.75,248688.820161,257379.072,230392.749226,213584.613982,226692.180516,212877.751296,274970.0,268231.073611,161947.907377,165273.091239,269589.75,248688.820161,257379.072,230392.749226,213584.613982,226692.180516,212877.751296,274970.0,268231.073611,161947.907377,165273.091239,269589.75,274970
